product_id,product_category,segment
00210e41887c2a8ef9f791ebc780cc36,health_beauty,Fashion_and_Lifestyle
0b501b17eff6353cde82245645c4207e,housewares,Home_and_Living
dc2bd3d07579e7f3b185c7118e33c33e,computers_accessories,Electronics_and_Technology
f361fccba568fabe00db466f80626d1e,auto,Industry_and_Tools
6db41bd5a650ed247a5690c0e78c3969,housewares,Home_and_Living
de75785dc5be712c4d4ed4ec5b422ce1,watches_gifts,Fashion_and_Lifestyle
8b878f082e217c587ef3ad9431c6c762,market_place,Fashion_and_Lifestyle
c3eb7064c36408a9bfc77a42d6ab993c,health_beauty,Fashion_and_Lifestyle
23fdd328796868ab2cf9e551c0d4673b,toys,Entertainment_and_Leisure
f2e84ab8eb8eaa7cddc82f2b0f4424d2,computers_accessories,Electronics_and_Technology
99a3bbf99a7e2dc51bad09557d1967c2,sports_leisure,Entertainment_and_Leisure
dedb5adefe63796ce6edd624d0ebd8a8,furniture_decor,Home_and_Living
440f5b159d6123c0f65eb1abb5373b99,stationery,Fashion_and_Lifestyle
d3ceda8c68fb31960dab19adf28e5c6d,furniture_decor,Home_and_Living
b7a89537c40b1f5a18b5ba75dbb91cbe,musical_instruments,Entertainment_and_Leisure
338aa2ba639b0be9950da484aac036c4,perfumery,Home_and_Living
ff34f05b00e8638201e04d2d0651c663,garden_tools,Home_and_Living
737ee9efa4782433c69fb8d80e925dde,watches_gifts,Fashion_and_Lifestyle
094db48c531e5ce423c4b908ea96535c,watches_gifts,Fashion_and_Lifestyle
2009f9265306f26803dd5a243416707f,baby,Fashion_and_Lifestyle
3f31ad7df5482b3e8fcaac6ea060574f,watches_gifts,Fashion_and_Lifestyle
748b719f4cbfdcb99cae90bf4bb16217,toys,Entertainment_and_Leisure
9102363e9fd5fc8fa4c0719ee704c89c,housewares,Home_and_Living
873d2aa3911060e77ac89009410aa908,telephony,Electronics_and_Technology
6290a17933bbbd6ece996ef6542f4761,fashion_bags_accessories,Fashion_and_Lifestyle
1d3f55c00acdb29bd959f2760abc8b7d,auto,Industry_and_Tools
caa41bf17e27022341da028e79152c4c,health_beauty,Fashion_and_Lifestyle
0152cb427657428c06633fce6d721da4,food,Fashion_and_Lifestyle
875bee7b8010ed5307538425241dda8a,auto,Industry_and_Tools
33c98bd750b001296730e4eebb44b579,fashion_bags_accessories,Fashion_and_Lifestyle
38ebfc282f610c4b8c8950b634db74e2,auto,Industry_and_Tools
050d890ccc1c0874e166c9af9c6dd821,health_beauty,Fashion_and_Lifestyle
9190ce23001d7618017faae67788ea09,bed_bath_table,Home_and_Living
3a4dfe5f744b6f8727a27241cf1d97bc,food,Fashion_and_Lifestyle
5bb66ed812e22536e62fdf77349583d6,party_supplies,Entertainment_and_Leisure
95d7eeaab4bd14c7ea4b2b95e415d8e0,sports_leisure,Entertainment_and_Leisure
42a437e306c8020b829fa2a5c55d3b62,home_appliances,Home_and_Living
eff40981f3d4639fb50c5dd51ac00d7a,bed_bath_table,Home_and_Living
0ce1e35bdc6af7e582e7ef9363e29b5b,telephony,Electronics_and_Technology
1c1dda7d5b3d50618aadda35edc2acd6,fashion_bags_accessories,Fashion_and_Lifestyle
401717fdb76bea40aad511f64ab03c92,auto,Industry_and_Tools
4c5cc632a68ce10ff22b58b5b8c8b8f3,bed_bath_table,Home_and_Living
067e6da1c75010f933e68b76efb2273f,housewares,Home_and_Living
fce976d7954f915c971fb93ac8724681,housewares,Home_and_Living
525f8fbde09c9bf777025c3141fbbc6e,air_conditioning,Home_and_Living
fabff014f52a6bfb8d46666506ef416b,auto,Industry_and_Tools
927c2a01437aaec44d9b67f277b55eab,office_furniture,Home_and_Living
9a07babc9b1d5d84b1e2422f8b55fd42,watches_gifts,Fashion_and_Lifestyle
3dacb3ae011b40803a508b23392e15a0,stationery,Fashion_and_Lifestyle
c028e45b1d245ae576fcf069f68265ed,pet_shop,Home_and_Living
221734613a802d62bb706f54ae56f970,bed_bath_table,Home_and_Living
fd2168a1a9661512d53cb23d6d23ee02,toys,Entertainment_and_Leisure
353453049f39e1273c7e57d80bd4d55b,consoles_games,Entertainment_and_Leisure
a77746494183161cdab587cc8428ca8c,health_beauty,Fashion_and_Lifestyle
aee9cd26256b232251c668f81a66a52e,telephony,Electronics_and_Technology
5c3b598051f68e469d0ea40deb7fb904,drinks,Fashion_and_Lifestyle
3cfbc83ded5aa170816cc18cdb5d4188,watches_gifts,Fashion_and_Lifestyle
c2c00c360a8407127ec5393828933bc5,stationery,Fashion_and_Lifestyle
df5cc67b7f137007b9e4e82efe5f623b,fashion_bags_accessories,Fashion_and_Lifestyle
34d94359772f0bc123b585b23014e311,computers_accessories,Electronics_and_Technology
7f8b42a3cbe617b6112e0623f0d32fa2,sports_leisure,Entertainment_and_Leisure
398f22ec36f9955449190bf09e971d83,health_beauty,Fashion_and_Lifestyle
a152e968e6e943c06ca8ad6fbafc72a0,stationery,Fashion_and_Lifestyle
ef7465961a25c8e59ef03770142bbb12,computers_accessories,Electronics_and_Technology
5de86da99512dc2f7efd46c262af9c8e,health_beauty,Fashion_and_Lifestyle
26cdd235bfb9ce27858057fad1a52e3b,sports_leisure,Entertainment_and_Leisure
98e0de96ebb0711db1fc3d1bad1a902f,electronics,Electronics_and_Technology
c067d207da71c4b67d2f1ad5eb4e96f6,toys,Entertainment_and_Leisure
b8ded693eefc7fd6fae337f6c202093e,auto,Industry_and_Tools
c756c946d61f5ffc068418badfb6302c,watches_gifts,Fashion_and_Lifestyle
bd135e2d8464317f17a1eddd678e8860,computers_accessories,Electronics_and_Technology
bf5f81431577de43f0cb0864d45f835f,auto,Industry_and_Tools
ac8ead6d720eaa6c547bb93c6044b285,furniture_decor,Home_and_Living
e641658c6c4f39509609041a4c1443ad,auto,Industry_and_Tools
96f4be9a5580c9fc8f6a6fa033ffb485,fashion_bags_accessories,Fashion_and_Lifestyle
14b47a66430c89500f18cdaaef9e0c21,toys,Entertainment_and_Leisure
2c818013dbc95f5cd2d6a393a31813e0,furniture_decor,Home_and_Living
8899e549604c83a99da5fd3ec51d955d,cool_stuff,Entertainment_and_Leisure
12530458b22303a822da23e0ef0c400b,housewares,Home_and_Living
7d634a0a3016f753b828575a458269b5,computers_accessories,Electronics_and_Technology
ddb73ecd2a301a87fa538fa0a33d4112,electronics,Electronics_and_Technology
527921e5d38d82e839ef2195d6455fc6,pet_shop,Home_and_Living
dab9c91ff81f632aff81bb4cb671cd18,cool_stuff,Entertainment_and_Leisure
9d6dd55c4d66be7b7021bb471061ce16,perfumery,Home_and_Living
97e778e5156560324ed3226e6dba3a5e,fashion_bags_accessories,Fashion_and_Lifestyle
662522c4792f029e5de23e6241378b38,garden_tools,Home_and_Living
61928d5aa0738540798d3a57a38717f2,pet_shop,Home_and_Living
1ce47626d790bdfe279ad4cedc159009,furniture_decor,Home_and_Living
19685f2e45de3c3b733029b54a2c0d9c,fixed_telephony,Electronics_and_Technology
d381a801331f62e294893c46ce121fc8,perfumery,Home_and_Living
e2e2c6003104c5c3b265e60c980904d9,signaling_and_security,Industry_and_Tools
b3fa89053a8298a2d3265e6ea6c79588,baby,Fashion_and_Lifestyle
ff14b42e6c031d90825f40f2b1089185,stationery,Fashion_and_Lifestyle
90c3564fa89e67d5e1b4898dd43cebc9,auto,Industry_and_Tools
7b8c427eb09be88d32fcfaa8018f5caa,health_beauty,Fashion_and_Lifestyle
31a2fd4c489928b895ded31469fcbb5d,fashion_bags_accessories,Fashion_and_Lifestyle
8bbc072e9ad5dfad286bf7965b945217,housewares,Home_and_Living
8805dd9f1994bee68f2e1351c5e64f26,watches_gifts,Fashion_and_Lifestyle
3bba0b38a9ccc67ee4f46b92530f186a,signaling_and_security,Industry_and_Tools
8f41c6ba389c91b377bba94e332bf925,bed_bath_table,Home_and_Living
2267f81f3634e3fdd5d27151ddad3c26,cool_stuff,Entertainment_and_Leisure
db3d41ff5381ce98cf9726f09e731adc,computers_accessories,Electronics_and_Technology
978d2315d672718ad7235114a71bc2c6,baby,Fashion_and_Lifestyle
1dfa1d1603b10b073093775015d0fc74,fashion_male_clothing,Fashion_and_Lifestyle
2a5431fbefaafd4adc1abc5f60a2ba31,auto,Industry_and_Tools
8229312bb3ac903dda978c5f6a7206bd,housewares,Home_and_Living
868969d3a93aeeab7bfcd4fc3d3d65de,telephony,Electronics_and_Technology
41c24b8ce92d1a2cac62db5edfd088b2,watches_gifts,Fashion_and_Lifestyle
a8de27e0e3c906eb51872553801962b7,stationery,Fashion_and_Lifestyle
4a2aa2807d3b21d35fe604f5629b40ad,stationery,Fashion_and_Lifestyle
9a21c7ce9df5c19b94d2ea715a23a90c,sports_leisure,Entertainment_and_Leisure
3e3f442db862cb6fe99389a41b7acb84,agro_industry_and_commerce,Industry_and_Tools
063595b8c2acd495d650be922916fbff,furniture_decor,Home_and_Living
ebf19d90623587fde1eff2a222d8b177,toys,Entertainment_and_Leisure
1ce3fabecf822e737401979c2eef12e5,auto,Industry_and_Tools
2bbafc7b18384308a1fb3f64c022b25c,sports_leisure,Entertainment_and_Leisure
575a896d07cd269eb0b2b8762e0be261,sports_leisure,Entertainment_and_Leisure
7b66b19cf13720604859bcd8c48c0dab,watches_gifts,Fashion_and_Lifestyle
833b7baca432a26ccfc3e3eaa8271519,fashion_bags_accessories,Fashion_and_Lifestyle
e1ed9c25b42fc1afbc7459cc821a9d44,construction_tools_construction,Industry_and_Tools
ce9642db03eabe825b92638bd5d4aebd,luggage_accessories,Fashion_and_Lifestyle
2a33c8929309d51853186bd18ff3e3f2,bed_bath_table,Home_and_Living
6aaa03bfd8582d76c23b11ef0e80f85d,housewares,Home_and_Living
5379d3a11f5e58c31f2de3ea3330777b,watches_gifts,Fashion_and_Lifestyle
a710be5818329b097a82bb26b480f5fa,sports_leisure,Entertainment_and_Leisure
438becbce7afb5a88f4075ed4d76682b,housewares,Home_and_Living
4d3e81b2dfb45a73759982d63e532e94,cool_stuff,Entertainment_and_Leisure
25287671dbfca39d8aecdd754c28b269,health_beauty,Fashion_and_Lifestyle
c7b28fe2ce0fe3c1e58fdb5ccfce9079,fixed_telephony,Electronics_and_Technology
f00f7669eb9a3712d500fe96759bb02b,garden_tools,Home_and_Living
d766964397625ab68a48b7267bf7b04e,auto,Industry_and_Tools
738da8ddda2e593acfdc53c2d1520dfa,musical_instruments,Entertainment_and_Leisure
5320227c4bd28373213316b78f0f0b44,watches_gifts,Fashion_and_Lifestyle
79a1e70838d5e7e05c1347829e0caff3,computers_accessories,Electronics_and_Technology
4ddaadd618ebc681d6730057c360ab8e,market_place,Fashion_and_Lifestyle
b0054021dee7f055b57da97096fc1c95,toys,Entertainment_and_Leisure
e91b0c7b4d9cd642c111a68c8a337ebc,bed_bath_table,Home_and_Living
12f066474dfa3c415c169051c5e1967e,telephony,Electronics_and_Technology
88ffcf27478318ba55b1f9d22d65ce97,construction_tools_safety,Industry_and_Tools
2afebecdbf5ff9f1058bc9164e65c200,baby,Fashion_and_Lifestyle
a5e253ef6240a13a4d631fd39d2c7444,fashion_bags_accessories,Fashion_and_Lifestyle
ecf60cb41ee36163755ee427f85ef680,sports_leisure,Entertainment_and_Leisure
a58add0d4b913cb2fe2542b77bac6dc8,garden_tools,Home_and_Living
606fe329bc6b2d8d63f8d787cd5d0960,computers_accessories,Electronics_and_Technology
447934cd014b033280977350b730d892,bed_bath_table,Home_and_Living
9ba7a2e6df6dbaa83fe78f9b4ea0b3fa,furniture_decor,Home_and_Living
e1dc23d88d327fefb34f58df7d6be272,housewares,Home_and_Living
be1d0cae4c4acf0350ad1295fe5a3299,bed_bath_table,Home_and_Living
4a67edece2fe2b25b7ba6072c6e6d64f,furniture_decor,Home_and_Living
627c9ddcab5043db4f8816ce2da1d31c,electronics,Electronics_and_Technology
b1f4ba08a7cc4ec6ba47a54fe99beea4,health_beauty,Fashion_and_Lifestyle
5fff011a1080f30f5ef452bf7ea65820,auto,Industry_and_Tools
a7c82583dc20dc8caa7b88a98b8f3cd5,auto,Industry_and_Tools
9c7bdf67b06b419aefb93cfdfc96c55d,sports_leisure,Entertainment_and_Leisure
b22658be72921a967a7d592dfc61e54e,perfumery,Home_and_Living
75d7ef43c821730d335b779416ef824e,pet_shop,Home_and_Living
3f5a7aa9c9cd21cbfe37688ed326222b,toys,Entertainment_and_Leisure
3952bdd2bc1fc8c324a78de21ae4d801,furniture_decor,Home_and_Living
441f80632def2e872e95a3e474226119,furniture_decor,Home_and_Living
aafff0a607f7a35ec845b6def642057c,sports_leisure,Entertainment_and_Leisure
f9af3e675a59ac5c74736e8f6e501f6b,sports_leisure,Entertainment_and_Leisure
1a20fafcc7f7eba192f047da438a0bb4,health_beauty,Fashion_and_Lifestyle
607533a152a7db3664c7bd5b24fa0e36,bed_bath_table,Home_and_Living
8e371c2303bcf90383f6cebd67f2dffe,toys,Entertainment_and_Leisure
3eef0cb94ba82de806bb30ab743c7655,office_furniture,Home_and_Living
e52703b3a28722cd38f045d5ebf09b84,telephony,Electronics_and_Technology
55b04296824029ae20bbeb3b200e69d0,furniture_decor,Home_and_Living
bf78843cda99fe99d2246a94a4a465a3,baby,Fashion_and_Lifestyle
a34ffdd8795ad14708ab74aaba226ec0,cool_stuff,Entertainment_and_Leisure
674882c56b0e1ef7ce973f10a6c02b1b,pet_shop,Home_and_Living
02aa16706915b09bedf8409296478283,sports_leisure,Entertainment_and_Leisure
656d923048a96be8ec0da05d7b71aa28,sports_leisure,Entertainment_and_Leisure
d2a2228b3f520f0af299b43ae00c698e,small_appliances,Home_and_Living
f14c1f6cf5ba04ba0a6f52c763a6b7a9,housewares,Home_and_Living
3706bfca98c324436c9037eb9b35f594,bed_bath_table,Home_and_Living
17d17b9640ddee0ec3fa09c91b284ae9,housewares,Home_and_Living
77cad52aa444e612b99517bebbb4abb2,pet_shop,Home_and_Living
76de7235ba0ddd12de1d998e1a5a1722,telephony,Electronics_and_Technology
17efcba3c09566b89c945ef563f381d2,sports_leisure,Entertainment_and_Leisure
9bc39c44d241610638729a32026eb37a,bed_bath_table,Home_and_Living
76d58c2f53f7d340cb9fe2d8514e38ae,consoles_games,Entertainment_and_Leisure
fa76b5636dfcd56d3d02b6657b64fb67,health_beauty,Fashion_and_Lifestyle
8368aba9a583e38eb9db42881c92c473,watches_gifts,Fashion_and_Lifestyle
90b8a54ccc8372ea12573a7fd3312c33,costruction_tools_tools,Industry_and_Tools
5f6b9379adaf6cf73b45229cf6eb5ec4,sports_leisure,Entertainment_and_Leisure
a7363ecea2a94dac7cd78479fb39b0cd,bed_bath_table,Home_and_Living
d01019ebab9a3f583fd32785518d8704,home_construction,Home_and_Living
10a6596b3224c408ee46c8aaaa2977cd,small_appliances,Home_and_Living
1e7d94ec384eb160b91eb277f13ba1ff,sports_leisure,Entertainment_and_Leisure
5d83f43544c29b5d5f522ee9955e2043,baby,Fashion_and_Lifestyle
e54f264ebcdf353273544c6cc18de83f,construction_tools_construction,Industry_and_Tools
6af944d65385c537dd7fb26787c7dae3,furniture_decor,Home_and_Living
995132c3d9a4d244fdc9fb4b3d5c8e82,toys,Entertainment_and_Leisure
f7944bea06011a56749cb63cb546b89a,computers_accessories,Electronics_and_Technology
a610552157e4317323f1c23e9c51fe26,home_appliances,Home_and_Living
76f71ec385ad031b06d5ad8be0440260,fashion_shoes,Fashion_and_Lifestyle
6d3d8ade6b793a08b041b6bc653c08ca,furniture_decor,Home_and_Living
9ccf11289147e5277b022439b4ea1f20,auto,Industry_and_Tools
ecd5ed7617a3120fd8951a701c93f9bf,housewares,Home_and_Living
7bdb0c9137fdc67e666061dc0ee2838c,housewares,Home_and_Living
f7a17d2c51d9df89a4f1711c4ac17f33,housewares,Home_and_Living
37587b932bbc7d76c4d1cde1cba57542,garden_tools,Home_and_Living
6a1a04054158fe995e1688d8f79605b2,sports_leisure,Entertainment_and_Leisure
2a46d3a8cb337e4c4b5db2d6df599cea,electronics,Electronics_and_Technology
0dda66cf50e9782e3b4499568095bba2,perfumery,Home_and_Living
f48d34d7fa5828bde48c15d602f26aa7,furniture_decor,Home_and_Living
86b905f8e48ccc43feec909bd9b934fb,furniture_decor,Home_and_Living
c9edf439fd16e320a394e3e998138ff5,construction_tools_construction,Industry_and_Tools
bf5c9388b3b4225c6578eadbde4781db,housewares,Home_and_Living
e6a497d97ea84990f05bda077f62a2da,furniture_decor,Home_and_Living
bec7585cabd7834bae06fc5bd3475cc9,bed_bath_table,Home_and_Living
165cf891cdb818da8293163bf0a9b2ba,computers_accessories,Electronics_and_Technology
809f2a482cb6abfaa2cc24167538f57c,health_beauty,Fashion_and_Lifestyle
cebff45f1d1558430be0e07ac0df6a68,auto,Industry_and_Tools
de5dafaae0182647bb67d4b81b37f36f,toys,Entertainment_and_Leisure
4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,Fashion_and_Lifestyle
bc805087d4afe16910733e594081ac29,bed_bath_table,Home_and_Living
c3b4729646369fa6b490fc0b732ab443,health_beauty,Fashion_and_Lifestyle
d500c64ef3ac31087d21f93faacec268,books_technical,Entertainment_and_Leisure
b815c6ac9af2fbea9b2588de81c53905,furniture_decor,Home_and_Living
fa8b90b254398a181c77d51bae41eada,health_beauty,Fashion_and_Lifestyle
3cb27db8c8015afcf219721d4fc10148,telephony,Electronics_and_Technology
6cc2b92f841b20c5e39281a44a9c68bc,sports_leisure,Entertainment_and_Leisure
dc6185221ef0ba24510b48e0612fd51f,bed_bath_table,Home_and_Living
9ecdbd21cd2c1067a8dda34c1674cec4,furniture_decor,Home_and_Living
3bfd31bd6ca35eba88eab292090ca291,bed_bath_table,Home_and_Living
951e2998189b05082eab2080036b135b,telephony,Electronics_and_Technology
be7bcd2421313e6b35f03717b13f5ff3,health_beauty,Fashion_and_Lifestyle
c5cc16e72344194c359106a8061c83f5,auto,Industry_and_Tools
e8f1f23c31482d8f798aaa64733e85d9,telephony,Electronics_and_Technology
4dbbac7226b931013e5f0e2741d1025b,sports_leisure,Entertainment_and_Leisure
7b5889ae43453cce7e93e2e32f97afc6,construction_tools_construction,Industry_and_Tools
f8e3bbc2e6dfcda8a3523e3ad3512d37,sports_leisure,Entertainment_and_Leisure
5c9d7078a9ba9cfd2f39725146e15678,baby,Fashion_and_Lifestyle
664fa109c2fdc2f1c8f1ec2b6863fe5c,toys,Entertainment_and_Leisure
e8dca0ae20e339a356e9d598fefc3be5,telephony,Electronics_and_Technology
46b609a28b05ef9d5179026a055c5121,furniture_decor,Home_and_Living
df4df3fa6ff7a9f642cdd117ed85626e,auto,Industry_and_Tools
a69e3d74b5056570954717a7efc806de,luggage_accessories,Fashion_and_Lifestyle
1da3e4356495511914d62ce5385f7122,cool_stuff,Entertainment_and_Leisure
e0f63b6827db5de140206f0e66485f3c,housewares,Home_and_Living
3736d232d7b439822cdb4cfee973fba0,electronics,Electronics_and_Technology
bf7a3359eeb43b9944c70293e4be896a,furniture_bedroom,Home_and_Living
519693b7e29749ed7b6ad60cb07b9400,#N/A,#N/A
00d2add85b1f5aba6bb3d5d977314e25,home_construction,Home_and_Living
cfbc837967ca671ee87f5243f2a1024d,sports_leisure,Entertainment_and_Leisure
2f6e181a1c1c54d63d3a7e4d64b9947f,garden_tools,Home_and_Living
ec5a5cf28e0fbef0c5391157203ab8ce,cool_stuff,Entertainment_and_Leisure
32bb152336c896d906a6344cdbe1993c,furniture_decor,Home_and_Living
c47696608d548c9999a92966e435b3f6,sports_leisure,Entertainment_and_Leisure
e1723cc3f4bc8a361b57f8c8b97959af,electronics,Electronics_and_Technology
016809bbae76f284266dcffcbb12480b,luggage_accessories,Fashion_and_Lifestyle
99de5bb76bad02d0f39306af0436bcfd,dvds_blu_ray,Entertainment_and_Leisure
d902e8400cd0c58b64ea157af940e670,baby,Fashion_and_Lifestyle
b8e1b1d7c85f0f3530d09dc4c52fa0ab,furniture_decor,Home_and_Living
45d79c8c6875aec2005c8f554dc1d352,sports_leisure,Entertainment_and_Leisure
6bd8c7dc9695bdc48adc5960f4fee0ff,furniture_decor,Home_and_Living
66867c4d80b358b6cd9fada5208ad1ed,toys,Entertainment_and_Leisure
096d687ce8c7ae68039cce3f229b1d4c,pet_shop,Home_and_Living
997821c0ede235a8ed07670ce57a8d86,telephony,Electronics_and_Technology
b8748a4a2330a08837c8a22664e31f5e,perfumery,Home_and_Living
757172573ef8a2cc354243f3da4fa565,garden_tools,Home_and_Living
6d7d853286dac8449c42146f8ce5dedf,sports_leisure,Entertainment_and_Leisure
ddd089de76da9c400545c6fbf80e2ccb,stationery,Fashion_and_Lifestyle
c816e7f68945b875d70f82b82f7b0495,bed_bath_table,Home_and_Living
e435ceb7ced9b8446defd858630454ed,health_beauty,Fashion_and_Lifestyle
e5f8f7fec18736ea009f2f7334543497,furniture_living_room,Home_and_Living
195a72beccf48da20d71e2d7530b470a,health_beauty,Fashion_and_Lifestyle
64b446c34d5599462f6c9d4ed6bc5c09,home_appliances,Home_and_Living
6553ffe8703fdc36bad125ddf9f6d691,luggage_accessories,Fashion_and_Lifestyle
1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bags_accessories,Fashion_and_Lifestyle
56fd30e18420cb9a5a50c718168fa660,garden_tools,Home_and_Living
c4b21b551ef498a942996724f6f82695,auto,Industry_and_Tools
71e54303c8b80673889bfc98bc5ecb0e,bed_bath_table,Home_and_Living
0ed27993e016d4546e2038bfd75b812c,#N/A,#N/A
4cf712858586ea03ca847ca8aa2c8228,furniture_decor,Home_and_Living
92f1f77b7f3c73831fef53406c195302,telephony,Electronics_and_Technology
700ad1e824c548718de15b880c688ef1,auto,Industry_and_Tools
7134464bd4e33be7a2604345a4c0ccf4,party_supplies,Entertainment_and_Leisure
32bad49615b7c5da42609b98df97482c,small_appliances_home_oven_and_coffee,Home_and_Living
001b237c0e9bb435f2e54071129237e9,bed_bath_table,Home_and_Living
a7961e6620228e0f227361f0668e37ba,bed_bath_table,Home_and_Living
951cb45d30e716a846d8cf5874034e56,telephony,Electronics_and_Technology
236f3599e6d57eeb5eb9535b2c88b231,toys,Entertainment_and_Leisure
6921371f065f148b890f1007f4520c14,auto,Industry_and_Tools
410f854e2b9c85fc6295ab19b1a2ef2d,construction_tools_construction,Industry_and_Tools
2c0b8a973e616502de1d80482fb9c5be,electronics,Electronics_and_Technology
591f652fcfefc35a0e6f10b0371a63e1,fashion_bags_accessories,Fashion_and_Lifestyle
dfe8b257ae3c4ac736e02845401f49f4,sports_leisure,Entertainment_and_Leisure
b7d35019c9f8e0eeff52b36a59eec8e8,small_appliances,Home_and_Living
70accfd08e04dffc605f6577d4e852c4,health_beauty,Fashion_and_Lifestyle
6eb70dfb283dc3f645ed7b03c990dc72,audio,Electronics_and_Technology
bc0f31b5e89dfeba8169ad1123d44d2b,air_conditioning,Home_and_Living
6994f9a9c56c7684b24d7d4a00e7026f,computers_accessories,Electronics_and_Technology
d7cdcdb31629bb225ebedc727c780d9f,air_conditioning,Home_and_Living
ba3f298a122a95c4928e8b8628e8520e,bed_bath_table,Home_and_Living
ada6a9116c85d8e56232e0a4265d7db9,home_appliances_2,Home_and_Living
ccb5b6def674efaec461d386ac2ec146,health_beauty,Fashion_and_Lifestyle
20a67c4242225878d0a014685ab3edaa,luggage_accessories,Fashion_and_Lifestyle
74824accb4f777403366c8e6b4e32d9b,bed_bath_table,Home_and_Living
84f7fd2c1044599c234663aee75a2fcd,sports_leisure,Entertainment_and_Leisure
7668d66f068c135ede2c919c2be31563,watches_gifts,Fashion_and_Lifestyle
4f4524396824b581a27a7dcebb2938b5,construction_tools_construction,Industry_and_Tools
d61d270aa0862b38a2eb6cb38c05f60d,sports_leisure,Entertainment_and_Leisure
7d5d1204ad4036e30b0d4afce077f396,pet_shop,Home_and_Living
d6a246503bb84b2e0914e8a1dfb58a04,food,Fashion_and_Lifestyle
7edef979b756af9359d411234fea104a,fashion_bags_accessories,Fashion_and_Lifestyle
8eddc081294df4f0672aedec8a5b249c,housewares,Home_and_Living
34c58a18b4dcac5fd8d96e8e08b738ed,musical_instruments,Entertainment_and_Leisure
788cfeffa94621a51f76df9232c26b3a,furniture_decor,Home_and_Living
637ea0abda9b9824985e1aa64ba4363a,furniture_decor,Home_and_Living
afc9a91acfb3b23adb16e7bf78ccd78f,fashion_bags_accessories,Fashion_and_Lifestyle
e92a985a8d92ec8e08cb04d6d9396026,perfumery,Home_and_Living
4fec1ad678269e2167a25f1db2550c33,housewares,Home_and_Living
4011494d902f1075a502ffe9432186b3,musical_instruments,Entertainment_and_Leisure
8516ee98a593fbd30f6ab57f3d3477bd,office_furniture,Home_and_Living
7c252e2828f4198b4bcbdbe1bce858ea,fixed_telephony,Electronics_and_Technology
f636021ab0248325d2b69e3bcfc489bd,computers_accessories,Electronics_and_Technology
c2363f555558eefafc1fb2767571cc57,computers_accessories,Electronics_and_Technology
b81e20325ffcfcc0f66604b4fd84badb,stationery,Fashion_and_Lifestyle
b85d127ab2f470f523f1678b7f399cef,housewares,Home_and_Living
7acd752914187cf1f698d82d5025595c,perfumery,Home_and_Living
793ee3bd01e3ecec7ab94aed9aeee415,computers_accessories,Electronics_and_Technology
ebe8bbf509715e46f138ac98b1cbb12e,home_construction,Home_and_Living
22dcd61aae0f6d1acc992914bc67a0e5,watches_gifts,Fashion_and_Lifestyle
34f7bddc98259b62a001644be7928e43,home_appliances_2,Home_and_Living
265f4031e6bbb8ee2c1590baca25c89f,auto,Industry_and_Tools
f8aa70d9a3144410291ddb62d20506b6,sports_leisure,Entertainment_and_Leisure
736b01e650e996639d732e4aa356da84,bed_bath_table,Home_and_Living
58662fc2ddcb4853532ee42a1cfc9843,computers_accessories,Electronics_and_Technology
781a5256893d06b9526750ff0b5f50e4,health_beauty,Fashion_and_Lifestyle
6bd248f93425ceeb625a8a97e2404112,stationery,Fashion_and_Lifestyle
5a734305711f911ef984b0b59c9b7936,housewares,Home_and_Living
cd82271424be9568801391194697361c,bed_bath_table,Home_and_Living
fed8c9425c38a8433368e5fa59592a89,baby,Fashion_and_Lifestyle
00f8c37377b038c9c791128d2f928111,electronics,Electronics_and_Technology
3729e88d6c44656dc1bbd5f3c57b00d4,sports_leisure,Entertainment_and_Leisure
cfaace0475fb31c60cb29ff8abd131fe,furniture_decor,Home_and_Living
7e78ca7b03df674ba01752a0344b3ebe,telephony,Electronics_and_Technology
2d2d15d322e7069eddf81d5200b19417,furniture_decor,Home_and_Living
dbaee28f4ee64465838a229582d77520,construction_tools_construction,Industry_and_Tools
2776dfdf555739816e6987a1f00e9224,sports_leisure,Entertainment_and_Leisure
43d2d5d7e3a65abd97422578f9d4df78,fashion_bags_accessories,Fashion_and_Lifestyle
3fe92971b9d5a0280651851e06ea0ef1,electronics,Electronics_and_Technology
99b5d7eec773ceced9d287d753ca00e9,stationery,Fashion_and_Lifestyle
509869967faff93ff8a7a229abed8641,bed_bath_table,Home_and_Living
5f6d8e9b4925b2a5cb271f55aea07896,bed_bath_table,Home_and_Living
b3cf0a98f31b76ed0cec13d9c77102c4,market_place,Fashion_and_Lifestyle
2be7c0f7dd57742c970f856ec64bc25e,computers_accessories,Electronics_and_Technology
970920a8e74dbbac4bcae9119351d3b7,housewares,Home_and_Living
e80898f7fa43bab01ca59564aa5f1bb0,computers_accessories,Electronics_and_Technology
855f69302e4d53ea69972cb1946a08a0,watches_gifts,Fashion_and_Lifestyle
5861217c6b00a886e28a101167dbb1e1,housewares,Home_and_Living
6c0163ecd7df58f4240f9a83ca6079c7,computers_accessories,Electronics_and_Technology
c34e98ba0749e6f9163215b9f293a560,sports_leisure,Entertainment_and_Leisure
5baf51b71ace9afbb38f0b161f0c098b,health_beauty,Fashion_and_Lifestyle
81310f3abbc71bf476f866abfa353df9,electronics,Electronics_and_Technology
4cb922d064b9a86b25b900350108771e,toys,Entertainment_and_Leisure
